device_id,date,time,battery_temperature,battery_voltage,ram_usage,rom_usage,app_name
a48f13fbe67b4e9b,16/11/2021,21:31:57,32.7,3984,2537.0,"10,562MB",Golf Battle
a48f13fbe67b4e9b,16/11/2021,21:31:58,32.7,3984,2534.0,"10,566MB",Golf Battle
a48f13fbe67b4e9b,16/11/2021,21:31:59,32.7,3984,2536.0,"10,566MB",Golf Battle
a48f13fbe67b4e9b,16/11/2021,21:32:00,32.7,3984,2535.0,"10,566MB",Golf Battle
a48f13fbe67b4e9b,16/11/2021,21:32:01,32.7,3984,2536.0,"10,566MB",Golf Battle
a48f13fbe67b4e9b,16/11/2021,21:32:02,32.7,3984,2536.0,"10,566MB",Golf Battle
a48f13fbe67b4e9b,16/11/2021,21:32:03,32.7,3984,2538.0,"10,566MB",Golf Battle
a48f13fbe67b4e9b,16/11/2021,21:32:04,32.7,3984,2520.0,"10,566MB",Golf Battle
a48f13fbe67b4e9b,16/11/2021,21:32:05,32.7,3984,2523.0,"10,567MB",Golf Battle
a48f13fbe67b4e9b,16/11/2021,21:32:06,33.1,3965,2524.0,"10,567MB",Golf Battle
a48f13fbe67b4e9b,16/11/2021,21:32:07,33.1,3965,2524.0,"10,567MB",Golf Battle
a48f13fbe67b4e9b,16/11/2021,21:32:08,33.1,3965,2526.0,"10,567MB",Golf Battle
a48f13fbe67b4e9b,16/11/2021,21:32:09,33.1,3965,2527.0,"10,567MB",Golf Battle
a48f13fbe67b4e9b,16/11/2021,21:32:10,33.1,3965,2529.0,"10,567MB",Golf Battle
a48f13fbe67b4e9b,16/11/2021,21:32:11,33.1,3965,2528.0,"10,567MB",Golf Battle
a48f13fbe67b4e9b,16/11/2021,21:32:12,33.1,3965,2540.0,"10,567MB",Golf Battle
a48f13fbe67b4e9b,16/11/2021,21:32:13,33.1,3965,2540.0,"10,567MB",Golf Battle
a48f13fbe67b4e9b,16/11/2021,21:32:14,33.1,3965,2541.0,"10,567MB",Golf Battle
a48f13fbe67b4e9b,16/11/2021,21:32:15,33.1,3965,2540.0,"10,567MB",Golf Battle
a48f13fbe67b4e9b,16/11/2021,21:32:16,33.1,3965,2542.0,"10,567MB",Golf Battle
a48f13fbe67b4e9b,16/11/2021,21:32:17,33.1,3965,2544.0,"10,567MB",Golf Battle
a48f13fbe67b4e9b,16/11/2021,21:32:18,33.1,3965,2544.0,"10,567MB",Golf Battle
a48f13fbe67b4e9b,16/11/2021,21:32:19,33.1,3965,2528.0,"10,567MB",Golf Battle
a48f13fbe67b4e9b,16/11/2021,21:32:20,33.1,3965,2529.0,"10,567MB",Golf Battle
a48f13fbe67b4e9b,16/11/2021,21:32:21,33.1,3965,2530.0,"10,567MB",Golf Battle
a48f13fbe67b4e9b,16/11/2021,21:32:22,33.1,3965,2531.0,"10,567MB",Golf Battle
a48f13fbe67b4e9b,16/11/2021,21:32:23,33.1,3965,2515.0,"10,567MB",Golf Battle
a48f13fbe67b4e9b,16/11/2021,21:32:24,33.1,3965,2516.0,"10,567MB",Golf Battle
a48f13fbe67b4e9b,16/11/2021,21:32:25,33.1,3965,2517.0,"10,567MB",Golf Battle
a48f13fbe67b4e9b,16/11/2021,21:32:26,33.1,3965,2517.0,"10,567MB",Golf Battle
a48f13fbe67b4e9b,16/11/2021,21:32:27,33.1,3965,2520.0,"10,567MB",Golf Battle
a48f13fbe67b4e9b,16/11/2021,21:32:28,33.1,3965,2504.0,"10,567MB",Golf Battle
a48f13fbe67b4e9b,16/11/2021,21:32:29,33.1,3965,2506.0,"10,567MB",Golf Battle
a48f13fbe67b4e9b,16/11/2021,21:32:30,33.1,3965,2507.0,"10,568MB",Golf Battle
a48f13fbe67b4e9b,16/11/2021,21:32:31,33.1,3965,2506.0,"10,568MB",Golf Battle
a48f13fbe67b4e9b,16/11/2021,21:32:32,33.1,3965,2507.0,"10,568MB",Golf Battle
a48f13fbe67b4e9b,16/11/2021,21:32:33,33.1,3965,2509.0,"10,568MB",Golf Battle
a48f13fbe67b4e9b,16/11/2021,21:32:34,33.1,3965,2519.0,"10,568MB",Golf Battle
a48f13fbe67b4e9b,16/11/2021,21:32:35,33.1,3965,2529.0,"10,568MB",Golf Battle
a48f13fbe67b4e9b,16/11/2021,21:32:36,33.1,3965,2527.0,"10,568MB",Golf Battle
a48f13fbe67b4e9b,16/11/2021,21:32:37,33.1,3965,2591.0,"10,570MB",Golf Battle
a48f13fbe67b4e9b,16/11/2021,21:32:38,33.1,3965,2610.0,"10,571MB",Golf Battle
a48f13fbe67b4e9b,16/11/2021,21:32:39,33.1,3965,2611.0,"10,572MB",Golf Battle
a48f13fbe67b4e9b,16/11/2021,21:32:40,33.1,3965,2601.0,"10,573MB",Golf Battle
a48f13fbe67b4e9b,16/11/2021,21:32:41,33.1,3965,2603.0,"10,574MB",Golf Battle
a48f13fbe67b4e9b,16/11/2021,21:32:42,33.1,3965,2605.0,"10,574MB",Golf Battle
a48f13fbe67b4e9b,16/11/2021,21:32:43,33.1,3965,2607.0,"10,575MB",Golf Battle
a48f13fbe67b4e9b,16/11/2021,21:32:44,33.1,3965,2613.0,"10,576MB",Golf Battle
a48f13fbe67b4e9b,16/11/2021,21:32:45,33.1,3965,2613.0,"10,577MB",Golf Battle
a48f13fbe67b4e9b,16/11/2021,21:32:46,33.1,3965,2616.0,"10,577MB",Golf Battle
a48f13fbe67b4e9b,16/11/2021,21:32:47,33.1,3965,2609.0,"10,577MB",Golf Battle
a48f13fbe67b4e9b,16/11/2021,21:32:48,33.1,3965,2609.0,"10,577MB",Golf Battle
a48f13fbe67b4e9b,16/11/2021,21:32:49,33.1,3965,2658.0,"10,577MB",Golf Battle
a48f13fbe67b4e9b,16/11/2021,21:32:50,33.1,3965,2670.0,"10,577MB",Golf Battle
a48f13fbe67b4e9b,16/11/2021,21:32:51,33.1,3965,2667.0,"10,577MB",Golf Battle
a48f13fbe67b4e9b,16/11/2021,21:32:52,33.1,3965,2670.0,"10,577MB",Golf Battle
a48f13fbe67b4e9b,16/11/2021,21:32:53,33.1,3965,2676.0,"10,577MB",Golf Battle
a48f13fbe67b4e9b,16/11/2021,21:32:54,33.1,3965,2679.0,"10,577MB",Golf Battle
a48f13fbe67b4e9b,16/11/2021,21:32:55,33.1,3965,2679.0,"10,577MB",Golf Battle
a48f13fbe67b4e9b,16/11/2021,21:32:56,33.1,3965,2686.0,"10,577MB",Golf Battle
a48f13fbe67b4e9b,16/11/2021,21:32:57,33.1,3965,2687.0,"10,577MB",Golf Battle
a48f13fbe67b4e9b,16/11/2021,21:32:58,33.1,3965,2688.0,"10,577MB",Golf Battle
a48f13fbe67b4e9b,16/11/2021,21:32:59,33.1,3965,2687.0,"10,577MB",Golf Battle
a48f13fbe67b4e9b,16/11/2021,21:33:00,33.1,3965,2686.0,"10,577MB",Golf Battle
a48f13fbe67b4e9b,16/11/2021,21:33:01,33.1,3965,2688.0,"10,577MB",Golf Battle
a48f13fbe67b4e9b,16/11/2021,21:33:02,33.1,3965,2687.0,"10,577MB",Golf Battle
a48f13fbe67b4e9b,16/11/2021,21:33:03,33.1,3965,2688.0,"10,577MB",Golf Battle
a48f13fbe67b4e9b,16/11/2021,21:33:04,33.1,3965,2685.0,"10,577MB",Golf Battle
a48f13fbe67b4e9b,16/11/2021,21:33:05,33.1,3965,2688.0,"10,577MB",Golf Battle
a48f13fbe67b4e9b,16/11/2021,21:33:06,33.1,3965,2686.0,"10,577MB",Golf Battle
a48f13fbe67b4e9b,16/11/2021,21:33:07,33.7,3955,2687.0,"10,577MB",Golf Battle
a48f13fbe67b4e9b,16/11/2021,21:33:08,33.7,3955,2689.0,"10,577MB",Golf Battle
a48f13fbe67b4e9b,16/11/2021,21:33:09,33.7,3955,2675.0,"10,578MB",Golf Battle
a48f13fbe67b4e9b,16/11/2021,21:33:10,33.7,3955,2676.0,"10,578MB",Golf Battle
a48f13fbe67b4e9b,16/11/2021,21:33:11,33.7,3955,2674.0,"10,578MB",Golf Battle
a48f13fbe67b4e9b,16/11/2021,21:33:12,33.7,3955,2677.0,"10,578MB",Golf Battle
a48f13fbe67b4e9b,16/11/2021,21:33:13,33.7,3955,2681.0,"10,578MB",Golf Battle
a48f13fbe67b4e9b,16/11/2021,21:33:14,33.7,3955,2682.0,"10,578MB",Golf Battle
a48f13fbe67b4e9b,16/11/2021,21:33:15,33.7,3955,2684.0,"10,578MB",Golf Battle
a48f13fbe67b4e9b,16/11/2021,21:33:16,33.7,3955,2683.0,"10,578MB",Golf Battle
a48f13fbe67b4e9b,16/11/2021,21:33:17,33.7,3955,2683.0,"10,578MB",Golf Battle
a48f13fbe67b4e9b,16/11/2021,21:33:18,33.7,3955,2684.0,"10,578MB",Golf Battle
a48f13fbe67b4e9b,16/11/2021,21:33:19,33.7,3955,2685.0,"10,578MB",Golf Battle
a48f13fbe67b4e9b,16/11/2021,21:33:20,33.7,3955,2684.0,"10,578MB",Golf Battle
a48f13fbe67b4e9b,16/11/2021,21:33:21,33.7,3955,2684.0,"10,578MB",Golf Battle
a48f13fbe67b4e9b,16/11/2021,21:33:22,33.7,3955,2686.0,"10,578MB",Golf Battle
a48f13fbe67b4e9b,16/11/2021,21:33:23,33.7,3955,2696.0,"10,578MB",Golf Battle
a48f13fbe67b4e9b,16/11/2021,21:33:24,33.7,3955,2691.0,"10,578MB",Golf Battle
a48f13fbe67b4e9b,16/11/2021,21:33:25,33.7,3955,2700.0,"10,578MB",Golf Battle
a48f13fbe67b4e9b,16/11/2021,21:33:26,33.7,3955,2695.0,"10,578MB",Golf Battle
a48f13fbe67b4e9b,16/11/2021,21:33:27,33.7,3955,2699.0,"10,578MB",Golf Battle
a48f13fbe67b4e9b,16/11/2021,21:33:28,33.7,3955,2689.0,"10,578MB",Golf Battle
a48f13fbe67b4e9b,16/11/2021,21:33:29,33.7,3955,2690.0,"10,578MB",Golf Battle
a48f13fbe67b4e9b,16/11/2021,21:33:30,33.7,3955,2691.0,"10,578MB",Golf Battle
a48f13fbe67b4e9b,16/11/2021,21:33:31,33.7,3955,2690.0,"10,578MB",Golf Battle
a48f13fbe67b4e9b,16/11/2021,21:33:32,33.7,3955,2692.0,"10,578MB",Golf Battle
a48f13fbe67b4e9b,16/11/2021,21:33:33,33.7,3955,2694.0,"10,578MB",Golf Battle
a48f13fbe67b4e9b,16/11/2021,21:33:34,33.7,3955,2695.0,"10,578MB",Golf Battle
a48f13fbe67b4e9b,16/11/2021,21:33:35,33.7,3955,2694.0,"10,578MB",Golf Battle
a48f13fbe67b4e9b,16/11/2021,21:33:36,33.7,3955,2696.0,"10,578MB",Golf Battle
a48f13fbe67b4e9b,16/11/2021,21:33:37,33.7,3955,2698.0,"10,578MB",Golf Battle
a48f13fbe67b4e9b,16/11/2021,21:33:38,33.7,3955,2699.0,"10,578MB",Golf Battle
a48f13fbe67b4e9b,16/11/2021,21:33:39,33.7,3955,2683.0,"10,578MB",Golf Battle
a48f13fbe67b4e9b,16/11/2021,21:33:40,33.7,3955,2688.0,"10,578MB",Golf Battle
a48f13fbe67b4e9b,16/11/2021,21:33:41,33.7,3955,2687.0,"10,578MB",Golf Battle
a48f13fbe67b4e9b,16/11/2021,21:33:42,33.7,3955,2690.0,"10,578MB",Golf Battle
a48f13fbe67b4e9b,16/11/2021,21:33:43,33.7,3955,2690.0,"10,578MB",Golf Battle
a48f13fbe67b4e9b,16/11/2021,21:33:44,33.7,3955,2690.0,"10,578MB",Golf Battle
a48f13fbe67b4e9b,16/11/2021,21:33:45,33.7,3955,2692.0,"10,578MB",Golf Battle
a48f13fbe67b4e9b,16/11/2021,21:33:46,33.7,3955,2694.0,"10,578MB",Golf Battle
a48f13fbe67b4e9b,16/11/2021,21:33:47,33.7,3955,2695.0,"10,578MB",Golf Battle
a48f13fbe67b4e9b,16/11/2021,21:33:48,33.7,3955,2699.0,"10,578MB",Golf Battle
a48f13fbe67b4e9b,16/11/2021,21:33:49,33.7,3955,2694.0,"10,579MB",Golf Battle
a48f13fbe67b4e9b,16/11/2021,21:33:50,33.7,3955,2700.0,"10,579MB",Golf Battle
a48f13fbe67b4e9b,16/11/2021,21:33:51,33.7,3955,2703.0,"10,579MB",Golf Battle
a48f13fbe67b4e9b,16/11/2021,21:33:52,33.7,3955,2704.0,"10,579MB",Golf Battle
a48f13fbe67b4e9b,16/11/2021,21:33:53,33.7,3955,2695.0,"10,579MB",Golf Battle
a48f13fbe67b4e9b,16/11/2021,21:33:54,33.7,3955,2689.0,"10,579MB",Golf Battle
a48f13fbe67b4e9b,16/11/2021,21:33:55,33.7,3955,2692.0,"10,579MB",Golf Battle
a48f13fbe67b4e9b,16/11/2021,21:33:56,33.7,3955,2693.0,"10,579MB",Golf Battle
a48f13fbe67b4e9b,16/11/2021,21:33:57,33.7,3955,2698.0,"10,579MB",Golf Battle
a48f13fbe67b4e9b,16/11/2021,21:33:58,33.7,3955,2698.0,"10,579MB",Golf Battle
a48f13fbe67b4e9b,16/11/2021,21:33:59,33.7,3955,2701.0,"10,579MB",Golf Battle
a48f13fbe67b4e9b,16/11/2021,21:34:00,33.7,3955,2699.0,"10,579MB",Golf Battle
a48f13fbe67b4e9b,16/11/2021,21:34:01,33.7,3955,2701.0,"10,579MB",Golf Battle
a48f13fbe67b4e9b,16/11/2021,21:34:02,33.7,3955,2703.0,"10,579MB",Golf Battle
a48f13fbe67b4e9b,16/11/2021,21:34:03,33.7,3955,2706.0,"10,579MB",Golf Battle
a48f13fbe67b4e9b,16/11/2021,21:34:04,33.7,3955,2705.0,"10,579MB",Golf Battle
a48f13fbe67b4e9b,16/11/2021,21:34:05,33.7,3955,2705.0,"10,579MB",Golf Battle
a48f13fbe67b4e9b,16/11/2021,21:34:06,33.7,3955,2706.0,"10,579MB",Golf Battle
a48f13fbe67b4e9b,16/11/2021,21:34:07,33.7,3955,2691.0,"10,579MB",Golf Battle
a48f13fbe67b4e9b,16/11/2021,21:34:08,33.7,3955,2694.0,"10,579MB",Golf Battle
a48f13fbe67b4e9b,16/11/2021,21:34:09,34.0,3951,2695.0,"10,579MB",Golf Battle
a48f13fbe67b4e9b,16/11/2021,21:34:10,34.0,3951,2697.0,"10,579MB",Golf Battle
a48f13fbe67b4e9b,16/11/2021,21:34:11,34.0,3951,2697.0,"10,579MB",Golf Battle
a48f13fbe67b4e9b,16/11/2021,21:34:12,34.0,3951,2700.0,"10,579MB",Golf Battle
a48f13fbe67b4e9b,16/11/2021,21:34:13,34.0,3951,2701.0,"10,579MB",Golf Battle
a48f13fbe67b4e9b,16/11/2021,21:34:14,34.0,3951,2704.0,"10,579MB",Golf Battle
a48f13fbe67b4e9b,16/11/2021,21:34:15,34.0,3951,2704.0,"10,579MB",Golf Battle
a48f13fbe67b4e9b,16/11/2021,21:34:16,34.0,3951,2705.0,"10,579MB",Golf Battle
a48f13fbe67b4e9b,16/11/2021,21:34:17,34.0,3951,2705.0,"10,579MB",Golf Battle
a48f13fbe67b4e9b,16/11/2021,21:34:18,34.0,3951,2709.0,"10,579MB",Golf Battle
a48f13fbe67b4e9b,16/11/2021,21:34:19,34.0,3951,2697.0,"10,579MB",Golf Battle
a48f13fbe67b4e9b,16/11/2021,21:34:20,34.0,3951,2700.0,"10,579MB",Golf Battle
a48f13fbe67b4e9b,16/11/2021,21:34:21,34.0,3951,2702.0,"10,579MB",Golf Battle
a48f13fbe67b4e9b,16/11/2021,21:34:22,34.0,3951,2698.0,"10,579MB",Golf Battle
a48f13fbe67b4e9b,16/11/2021,21:34:23,34.0,3951,2700.0,"10,579MB",Golf Battle
a48f13fbe67b4e9b,16/11/2021,21:34:24,34.0,3951,2702.0,"10,579MB",Golf Battle
a48f13fbe67b4e9b,16/11/2021,21:34:25,34.0,3951,2701.0,"10,579MB",Golf Battle
a48f13fbe67b4e9b,16/11/2021,21:34:26,34.0,3951,2704.0,"10,579MB",Golf Battle
a48f13fbe67b4e9b,16/11/2021,21:34:27,34.0,3951,2705.0,"10,579MB",Golf Battle
a48f13fbe67b4e9b,16/11/2021,21:34:28,34.0,3951,2702.0,"10,579MB",Golf Battle
a48f13fbe67b4e9b,16/11/2021,21:34:29,34.0,3951,2705.0,"10,580MB",Golf Battle
a48f13fbe67b4e9b,16/11/2021,21:34:30,34.0,3951,2696.0,"10,580MB",Golf Battle
a48f13fbe67b4e9b,16/11/2021,21:34:31,34.0,3951,2696.0,"10,580MB",Golf Battle
a48f13fbe67b4e9b,16/11/2021,21:34:32,34.0,3951,2699.0,"10,580MB",Golf Battle
a48f13fbe67b4e9b,16/11/2021,21:34:33,34.0,3951,2698.0,"10,580MB",Golf Battle
a48f13fbe67b4e9b,16/11/2021,21:34:34,34.0,3951,2701.0,"10,580MB",Golf Battle
a48f13fbe67b4e9b,16/11/2021,21:34:35,34.0,3951,2703.0,"10,580MB",Golf Battle
a48f13fbe67b4e9b,16/11/2021,21:34:36,34.0,3951,2704.0,"10,580MB",Golf Battle
a48f13fbe67b4e9b,16/11/2021,21:34:37,34.0,3951,2706.0,"10,580MB",Golf Battle
a48f13fbe67b4e9b,16/11/2021,21:34:38,34.0,3951,2705.0,"10,580MB",Golf Battle
a48f13fbe67b4e9b,16/11/2021,21:34:39,34.0,3951,2707.0,"10,580MB",Golf Battle
a48f13fbe67b4e9b,16/11/2021,21:34:40,34.0,3951,2706.0,"10,580MB",Golf Battle
a48f13fbe67b4e9b,16/11/2021,21:34:41,34.0,3951,2707.0,"10,580MB",Golf Battle
a48f13fbe67b4e9b,16/11/2021,21:34:42,34.0,3951,2698.0,"10,580MB",Golf Battle
a48f13fbe67b4e9b,16/11/2021,21:34:43,34.0,3951,2701.0,"10,580MB",Golf Battle
a48f13fbe67b4e9b,16/11/2021,21:34:44,34.0,3951,2700.0,"10,580MB",Golf Battle
a48f13fbe67b4e9b,16/11/2021,21:34:45,34.0,3951,2702.0,"10,580MB",Golf Battle
a48f13fbe67b4e9b,16/11/2021,21:34:46,34.0,3951,2702.0,"10,580MB",Golf Battle
a48f13fbe67b4e9b,16/11/2021,21:34:47,34.0,3951,2705.0,"10,580MB",Golf Battle
a48f13fbe67b4e9b,16/11/2021,21:34:48,34.0,3951,2704.0,"10,580MB",Golf Battle
a48f13fbe67b4e9b,16/11/2021,21:34:49,34.0,3951,2706.0,"10,580MB",Golf Battle
a48f13fbe67b4e9b,16/11/2021,21:34:50,34.0,3951,2705.0,"10,580MB",Golf Battle
a48f13fbe67b4e9b,16/11/2021,21:34:51,34.0,3951,2704.0,"10,580MB",Golf Battle
a48f13fbe67b4e9b,16/11/2021,21:34:52,34.0,3951,2695.0,"10,580MB",Golf Battle
a48f13fbe67b4e9b,16/11/2021,21:34:53,34.0,3951,2695.0,"10,580MB",Golf Battle
a48f13fbe67b4e9b,16/11/2021,21:34:54,34.0,3951,2698.0,"10,580MB",Golf Battle
a48f13fbe67b4e9b,16/11/2021,21:34:55,34.0,3951,2697.0,"10,580MB",Golf Battle
a48f13fbe67b4e9b,16/11/2021,21:34:56,34.0,3951,2699.0,"10,580MB",Golf Battle
a48f13fbe67b4e9b,16/11/2021,21:34:57,34.0,3951,2700.0,"10,580MB",Golf Battle
a48f13fbe67b4e9b,16/11/2021,21:34:58,34.0,3951,2700.0,"10,580MB",Golf Battle
a48f13fbe67b4e9b,16/11/2021,21:34:59,34.0,3951,2702.0,"10,580MB",Golf Battle
a48f13fbe67b4e9b,16/11/2021,21:35:00,34.0,3951,2702.0,"10,580MB",Golf Battle
a48f13fbe67b4e9b,16/11/2021,21:35:01,34.0,3951,2705.0,"10,580MB",Golf Battle
a48f13fbe67b4e9b,16/11/2021,21:35:02,34.0,3951,2704.0,"10,580MB",Golf Battle
a48f13fbe67b4e9b,16/11/2021,21:35:03,34.0,3951,2706.0,"10,580MB",Golf Battle
a48f13fbe67b4e9b,16/11/2021,21:35:04,34.0,3951,2697.0,"10,580MB",Golf Battle
a48f13fbe67b4e9b,16/11/2021,21:35:05,34.0,3951,2698.0,"10,580MB",Golf Battle
a48f13fbe67b4e9b,16/11/2021,21:35:06,34.0,3951,2718.0,"10,580MB",Golf Battle
a48f13fbe67b4e9b,16/11/2021,21:35:07,34.0,3951,2716.0,"10,580MB",Moto App Launcher
a48f13fbe67b4e9b,16/11/2021,21:35:08,34.0,3951,2144.0,"10,575MB",Moto App Launcher
a48f13fbe67b4e9b,16/11/2021,21:35:09,34.0,3951,2172.0,"10,575MB",Moto App Launcher
a48f13fbe67b4e9b,16/11/2021,21:35:10,34.7,3933,2158.0,"10,575MB",Configurar
a48f13fbe67b4e9b,16/11/2021,21:35:11,34.7,3933,2165.0,"10,576MB",Configurar
a48f13fbe67b4e9b,16/11/2021,21:35:12,34.6,3.97,2122.0,"10,576MB",Configurar
a48f13fbe67b4e9b,16/11/2021,21:35:13,34.6,3.97,2115.0,"10,576MB",Configurar
a48f13fbe67b4e9b,16/11/2021,21:35:15,34.6,3.97,2037.0,"10,576MB",Configurar
a48f13fbe67b4e9b,16/11/2021,21:35:16,34.6,3.97,2038.0,"10,576MB",Configurar
a48f13fbe67b4e9b,16/11/2021,21:35:17,34.6,3.97,2064.0,"10,576MB",Configurar
a48f13fbe67b4e9b,16/11/2021,21:35:18,34.6,3.97,2157.0,"10,576MB",Configurar
a48f13fbe67b4e9b,16/11/2021,21:35:19,34.7,3934,2174.0,"10,576MB",Configurar
a48f13fbe67b4e9b,16/11/2021,21:35:20,34.7,3934,2189.0,"10,576MB",Configurar
a48f13fbe67b4e9b,16/11/2021,21:35:21,34.7,3934,2196.0,"10,576MB",Configurar
a48f13fbe67b4e9b,16/11/2021,21:35:22,34.7,3934,2204.0,"10,576MB",Configurar
a48f13fbe67b4e9b,16/11/2021,21:35:23,34.7,3934,2208.0,"10,576MB",Configurar
a48f13fbe67b4e9b,16/11/2021,21:35:24,34.7,3934,2191.0,"10,576MB",Configurar
a48f13fbe67b4e9b,16/11/2021,21:35:25,34.7,3934,2205.0,"10,577MB",Configurar
a48f13fbe67b4e9b,16/11/2021,21:35:26,34.7,3934,2230.0,"10,577MB",Configurar
a48f13fbe67b4e9b,16/11/2021,21:35:27,34.7,3934,2233.0,"10,577MB",Configurar
a48f13fbe67b4e9b,16/11/2021,21:35:28,34.7,3934,2232.0,"10,577MB",Configurar
a48f13fbe67b4e9b,16/11/2021,21:35:29,34.7,3934,2223.0,"10,577MB",Configurar
a48f13fbe67b4e9b,16/11/2021,21:35:36,34.1,3983,2175.0,"10,577MB",Configurar
a48f13fbe67b4e9b,16/11/2021,21:35:38,34.1,3983,2185.0,"10,577MB",Configurar
a48f13fbe67b4e9b,16/11/2021,21:35:40,34.1,3983,2170.0,"10,578MB",Configurar
a48f13fbe67b4e9b,16/11/2021,21:35:49,33.9,3991,2177.0,"10,578MB",Configurar
a48f13fbe67b4e9b,16/11/2021,21:35:54,33.9,3991,2177.0,"10,578MB",Configurar
a48f13fbe67b4e9b,16/11/2021,21:36:23,33.9,3979,2197.0,"10,578MB",Configurar
a48f13fbe67b4e9b,16/11/2021,21:36:24,34.0,3957,2183.0,"10,578MB",Configurar
a48f13fbe67b4e9b,16/11/2021,21:36:25,34.0,3957,2190.0,"10,578MB",Configurar
a48f13fbe67b4e9b,16/11/2021,21:36:26,34.0,3957,2200.0,"10,578MB",Configurar
a48f13fbe67b4e9b,16/11/2021,21:36:27,34.0,3957,2212.0,"10,577MB",Configurar
a48f13fbe67b4e9b,16/11/2021,21:36:28,34.0,3957,2178.0,"10,577MB",Configurar
a48f13fbe67b4e9b,16/11/2021,21:36:29,34.0,3957,2182.0,"10,577MB",Configurar
a48f13fbe67b4e9b,16/11/2021,21:36:30,34.0,3957,2178.0,"10,577MB",Configurar
a48f13fbe67b4e9b,16/11/2021,21:36:31,34.0,3957,2210.0,"10,577MB",Configurar
a48f13fbe67b4e9b,16/11/2021,21:36:32,34.0,3957,2185.0,"10,577MB",Configurar
a48f13fbe67b4e9b,16/11/2021,21:36:33,34.0,3957,2189.0,"10,578MB",Configurar
a48f13fbe67b4e9b,16/11/2021,21:36:34,34.0,3957,2192.0,"10,578MB",Configurar
a48f13fbe67b4e9b,16/11/2021,21:36:35,34.0,3957,2195.0,"10,578MB",Configurar
a48f13fbe67b4e9b,16/11/2021,21:36:36,34.0,3957,2173.0,"10,578MB",Configurar
a48f13fbe67b4e9b,16/11/2021,21:36:37,34.0,3957,2175.0,"10,578MB",Configurar
a48f13fbe67b4e9b,16/11/2021,21:36:38,34.0,3957,2176.0,"10,578MB",Configurar
a48f13fbe67b4e9b,16/11/2021,21:36:39,34.0,3957,2179.0,"10,578MB",Configurar
a48f13fbe67b4e9b,16/11/2021,21:36:40,34.0,3957,2179.0,"10,578MB",Configurar
a48f13fbe67b4e9b,16/11/2021,21:36:41,34.0,3957,2181.0,"10,578MB",Configurar
a48f13fbe67b4e9b,16/11/2021,21:36:42,34.0,3957,2183.0,"10,578MB",Configurar
a48f13fbe67b4e9b,16/11/2021,21:36:43,34.0,3957,2191.0,"10,578MB",Configurar
a48f13fbe67b4e9b,16/11/2021,21:36:44,34.0,3957,2190.0,"10,578MB",Configurar
a48f13fbe67b4e9b,16/11/2021,21:36:45,34.0,3957,2171.0,"10,578MB",Configurar
a48f13fbe67b4e9b,16/11/2021,21:36:46,34.0,3957,2170.0,"10,578MB",Configurar
